spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,danceability_encoded,energy_encoded,speechiness_encoded,acousticness_encoded,liveness_encoded,valence_encoded,tempo_encoded,duration_ms_encoded,loudness_encoded,instrumentalness_encoded,mode_encoded,key_encoded,time_signature_encoded
4d1CG5ei1E2vGbvmgf5KKv,0.47,0.494,4.0,-8.672,1.0,0.0349,0.302,0.0,0.0672,0.0524,144.039,250100.0,4.0,low,low,low,medium,low,low,high,high,low,low,Major,E,4.0
4dAN7KcWCWx5jV6dpwtfvN,0.671,0.233,11.0,-18.003,0.0,0.0378,0.875,0.00016,0.12,0.486,108.065,133960.0,4.0,medium,low,low,high,medium,medium,low,low,low,low,Minor,B,4.0
4dNKAlFAjUqelFX5ganK7Y,0.79,0.809,11.0,-5.429,0.0,0.0445,0.0144,0.0,0.321,0.814,114.14,152160.0,4.0,high,high,medium,low,high,high,medium,low,low,low,Minor,B,4.0
4dZYpUveESOpInSlQLCXVQ,0.087,0.00317,8.0,-40.849,1.0,0.0433,0.989,0.957,0.108,0.0353,71.7,136667.0,4.0,low,low,medium,high,low,low,low,low,low,high,Major,G#,4.0
4daEMLSZCgZ2Mt7gNm2SRa,0.64,0.609,1.0,-7.714,0.0,0.304,0.492,2.47e-06,0.152,0.393,131.889,192727.0,4.0,medium,medium,high,medium,medium,medium,medium,medium,low,low,Minor,C#,4.0
4dpyQS3snl4BsyEE3uSTwh,0.285,0.762,2.0,-2.041,0.0,0.041,0.0495,0.0562,0.122,0.156,71.626,286736.0,4.0,low,high,low,low,medium,low,low,high,low,low,Minor,D,4.0
4dtIxANFBU6CfhI9c2hf2g,0.522,0.223,1.0,-9.561,0.0,0.0345,0.753,0.0,0.165,0.439,97.045,194440.0,4.0,low,low,low,high,medium,medium,low,medium,low,low,Minor,C#,4.0
4dyoQtmjsgoTuF4VIReyE1,0.666,0.932,9.0,-5.64,1.0,0.0353,0.185,1.02e-06,0.135,0.822,121.04,204133.0,4.0,medium,high,low,medium,medium,high,medium,medium,low,low,Major,A,4.0
4e3ZNTAV6PCrdYMUrUlMpQ,0.547,0.855,7.0,-4.7,1.0,0.0597,0.0164,0.0,0.144,0.282,131.073,266467.0,4.0,low,high,medium,low,medium,low,medium,high,low,low,Major,G,4.0
4e72cq0WWovrtE3FwtRLvj,0.696,0.833,0.0,-5.362,1.0,0.475,0.0253,0.0,0.301,0.783,170.216,375319.0,4.0,medium,high,high,low,high,high,high,high,low,low,Major,C,4.0
4eBvRhTJ2AcxCsbfTUjoRp,0.742,0.627,4.0,-8.939,0.0,0.0533,0.262,1.23e-05,0.269,0.356,89.998,183757.0,4.0,high,medium,medium,medium,high,low,low,medium,low,low,Minor,E,4.0
4eDE92gbf1iKImxBIKS64V,0.747,0.801,2.0,-5.826,1.0,0.334,0.0287,2.97e-05,0.441,0.707,167.077,149461.0,4.0,high,high,high,low,high,high,high,low,low,low,Major,D,4.0
4eIGig7wMD4iZfPKGinoGr,0.322,0.422,10.0,-7.789,1.0,0.0329,0.366,1.18e-06,0.115,0.17,140.804,199383.0,4.0,low,low,low,medium,medium,low,high,medium,low,low,Major,A#,4.0
4fHDlIntTsRGSyTg5UYZYC,0.797,0.105,1.0,-16.881,1.0,0.0969,0.885,0.000116,0.108,0.419,122.545,183133.0,4.0,high,low,high,high,low,medium,medium,medium,low,low,Major,C#,4.0
4fouWK6XVHhzl78KzQ1UjL,0.695,0.54,4.0,-5.692,1.0,0.0493,0.299,0.0,0.367,0.415,121.932,168602.0,4.0,medium,medium,medium,medium,high,medium,medium,low,low,low,Major,E,4.0
4ga49NFBwJLOu2zczuUf1H,0.581,0.0697,3.0,-24.146,0.0,0.0428,0.992,0.893,0.128,0.188,120.007,114250.0,4.0,medium,low,medium,high,medium,low,medium,low,low,high,Minor,D#,4.0
4gcVqUyT7lj281442LiBYV,0.643,0.632,5.0,-7.032,1.0,0.0552,0.794,0.0,0.194,0.711,175.052,183680.0,4.0,medium,medium,medium,high,high,high,high,medium,low,low,Major,F,4.0
4gqRVDvnILW0cvBWZzKcRf,0.534,0.407,11.0,-7.994,1.0,0.0261,0.844,0.0,0.113,0.616,154.059,206008.0,4.0,low,low,low,high,medium,medium,high,medium,low,low,Major,B,4.0
4gvrJnKCKIPiacNsWVQwEU,0.579,0.596,8.0,-4.823,1.0,0.0561,0.436,0.0938,0.0549,0.443,119.9,188369.0,3.0,medium,medium,medium,medium,low,medium,medium,medium,low,low,Major,G#,3.0
4gzwK4RdSK9M43vPY68J2Y,0.552,0.45,7.0,-9.768,1.0,0.0522,0.585,3.22e-05,0.316,0.614,105.108,170187.0,4.0,low,low,medium,high,high,medium,low,low,low,low,Major,G,4.0
4h3KlpOEXS6FxIpab6EKlf,0.905,0.876,2.0,-5.467,1.0,0.0422,0.00391,0.841,0.058,0.31,124.976,140160.0,4.0,high,high,low,low,low,low,medium,low,low,high,Major,D,4.0
4h5x3XHLVYFJaItKuO2rhy,0.624,0.433,6.0,-9.572,1.0,0.0467,0.837,0.0294,0.113,0.589,124.979,218587.0,4.0,medium,low,medium,high,medium,medium,medium,high,low,low,Major,F#,4.0
4hAfjznZNYNHDUwk8blpTb,0.662,0.844,11.0,-3.687,1.0,0.0303,0.0875,0.0,0.329,0.886,131.017,171320.0,4.0,medium,high,low,low,high,high,medium,low,low,low,Major,B,4.0
4hGmQboiou09EwhcTWa0H6,0.67,0.562,5.0,-7.653,0.0,0.233,0.252,0.0,0.242,0.18,97.919,230311.0,4.0,medium,medium,high,medium,high,low,low,high,low,low,Minor,F,4.0
4hKLzFvNwHF6dPosGT30ed,0.836,0.499,3.0,-5.82,0.0,0.0563,0.669,0.0,0.134,0.65,124.05,140323.0,4.0,high,low,medium,high,medium,high,medium,low,low,low,Minor,D#,4.0
4hPpVbbakQNv8YTHYaOJP4,0.659,0.625,4.0,-2.253,1.0,0.045,0.0644,0.0,0.582,0.442,88.042,181824.0,4.0,medium,medium,medium,low,high,medium,low,medium,low,low,Major,E,4.0
4hceSKjrkDTO0nMKFcb3sj,,,,,,,,,,,,,,high,high,high,high,high,high,high,high,low,low,,,
4hcnbu7PdISGGj82ZuDpFQ,0.952,0.988,11.0,0.326,0.0,0.228,0.0131,1.24e-05,0.235,0.942,130.24,68688.0,4.0,high,high,high,low,high,high,medium,low,low,low,Minor,B,4.0
4hqJ4bSlYJOXb6Z4SRmzxs,0.375,0.65,0.0,-4.031,1.0,0.0402,0.0122,0.0,0.189,0.0752,203.89,317960.0,4.0,low,medium,low,low,medium,low,high,high,low,low,Major,C,4.0
4hrd3G5XnJzDC5LZw0Fwgu,0.707,0.645,6.0,-5.395,0.0,0.321,0.00654,2.38e-06,0.344,0.524,150.014,176133.0,4.0,medium,medium,high,low,high,medium,high,medium,low,low,Minor,F#,4.0
4hx1w2XDXdS7w7cQ4NJxIj,0.925,0.939,1.0,-5.008,1.0,0.198,0.405,0.234,0.0856,0.848,130.011,104308.0,4.0,high,high,high,medium,low,high,medium,low,low,low,Major,C#,4.0
4i2qxFEVVUi8yOYoxB8TCX,0.699,0.805,4.0,-5.535,0.0,0.0345,0.00161,0.00177,0.249,0.232,109.976,223280.0,4.0,medium,high,low,low,high,low,low,high,low,low,Minor,E,4.0
4i6cwNY6oIUU2XZxPIw82Y,0.615,0.616,8.0,-6.523,1.0,0.0622,0.0623,0.0,0.579,0.0734,89.977,201493.0,4.0,medium,medium,medium,low,high,low,low,medium,low,low,Major,G#,4.0
4iAjjXGCKNQCtFklN48w7n,0.627,0.36,3.0,-9.93,1.0,0.0277,0.63,4.16e-05,0.109,0.39,116.944,150492.0,3.0,medium,low,low,high,medium,medium,medium,low,low,low,Major,D#,3.0
4iH3Ygr3jIH5itM9acNx6c,0.504,0.0582,0.0,-16.44,1.0,0.0458,0.964,0.871,0.103,0.0527,134.953,222331.0,4.0,low,low,medium,high,low,low,medium,high,low,high,Major,C,4.0
4iZ4pt7kvcaH6Yo8UoZ4s2,0.559,0.551,5.0,-7.231,1.0,0.132,0.141,0.0,0.11,0.392,143.008,201800.0,4.0,low,medium,high,medium,medium,medium,high,medium,low,low,Major,F,4.0
4ilZV1WNjL7IxwE81OnaRY,0.895,0.847,7.0,-5.25,1.0,0.0519,0.16,0.223,0.338,0.735,101.006,153063.0,4.0,high,high,medium,medium,high,high,low,low,low,low,Major,G,4.0
4ix1NGkHZEiVyzoQ6cEVs3,0.782,0.747,10.0,-3.408,0.0,0.0473,0.0356,0.0,0.174,0.644,119.993,229627.0,4.0,high,medium,medium,low,medium,high,medium,high,low,low,Minor,A#,4.0
4j6kId9QIqhoXvqHKgSKa0,,,,,,,,,,,,,,high,high,high,high,high,high,high,high,low,low,,,
4jQNp2flpYxIoI84io47st,0.523,0.662,0.0,-5.081,0.0,0.0468,0.0836,0.0,0.165,0.823,205.848,212011.0,4.0,low,medium,medium,low,medium,high,high,medium,low,low,Minor,C,4.0
4jbmgIyjGoXjY01XxatOx6,0.647,0.585,6.0,-6.123,1.0,0.0512,0.00314,0.0,0.165,0.353,131.934,215672.0,4.0,medium,medium,medium,low,medium,low,medium,medium,low,low,Major,F#,4.0
4jpNmNXMzO3aVgJhy8sdxL,0.747,0.7,0.0,-6.563,1.0,0.0904,0.488,0.0,0.154,0.721,95.033,170617.0,4.0,high,medium,high,medium,medium,high,low,low,low,low,Major,C,4.0
4juikPZkI1cDRbSfrNL6pB,0.746,0.589,10.0,-11.411,0.0,0.0615,0.471,0.144,0.108,0.767,113.015,218981.0,4.0,high,medium,medium,medium,low,high,medium,high,low,low,Minor,A#,4.0
4kRLRWnn5u9wO2wOKAAdEN,0.726,0.873,9.0,-3.122,1.0,0.0266,0.2,1.71e-06,0.0953,0.725,135.052,129778.0,4.0,medium,high,low,medium,low,high,medium,low,low,low,Major,A,4.0
4kXeBpZekIq5f6I6hFcNk5,0.485,0.589,0.0,-7.045,1.0,0.0274,0.243,3.23e-05,0.0614,0.367,78.983,248707.0,4.0,low,medium,low,medium,low,low,low,high,low,low,Major,C,4.0
4kZMgewfMHoJ7BiLEMJkMa,0.726,0.147,4.0,-13.58,1.0,0.0479,0.914,0.0,0.0932,0.45,108.097,167107.0,4.0,medium,low,medium,high,low,medium,low,low,low,low,Major,E,4.0
4kcGn4dAtnspFcNtuSm0Or,0.0827,0.001,7.0,-44.029,1.0,0.0457,0.973,0.845,0.131,0.0783,170.615,204000.0,3.0,low,low,medium,high,medium,low,high,medium,low,high,Major,G,3.0
4kkeuVl6gF3RMqE4Nn5W3E,0.602,0.863,5.0,-5.423,0.0,0.0773,0.0178,0.0,0.389,0.732,150.183,206373.0,4.0,medium,high,medium,low,high,high,high,medium,low,low,Minor,F,4.0
4kovpzSYYoguJxUXQesQ13,0.627,0.624,7.0,-5.659,1.0,0.0482,0.726,0.0,0.146,0.897,139.305,145360.0,4.0,medium,medium,medium,high,medium,high,medium,low,low,low,Major,G,4.0
4kvDU8vfvxupVezsVPag5v,0.425,0.607,4.0,-5.264,0.0,0.0344,0.774,0.0,0.11,0.522,111.393,232307.0,4.0,low,medium,low,high,medium,medium,medium,high,low,low,Minor,E,4.0
4l2UhTwyZg1NioXL3ZtQZF,0.533,0.243,4.0,-11.995,1.0,0.0292,0.653,0.0,0.101,0.385,144.642,290000.0,4.0,low,low,low,high,low,medium,high,high,low,low,Major,E,4.0
4l2yplVehb4oiQ5qS5XCQc,0.691,0.825,9.0,-4.944,1.0,0.0751,0.534,0.0,0.346,0.707,87.972,191213.0,4.0,medium,high,medium,medium,high,high,low,medium,low,low,Major,A,4.0
4l5w5qGInIhwfvpYmPIYdK,0.457,0.725,1.0,-5.979,1.0,0.0318,8.66e-05,0.000126,0.13,0.318,141.936,174992.0,4.0,low,medium,low,low,medium,low,high,medium,low,low,Major,C#,4.0
4l8pyouBeneo5hueitCIXz,0.864,0.504,10.0,-10.535,1.0,0.0809,0.368,0.867,0.114,0.641,114.993,178000.0,4.0,high,low,medium,medium,medium,medium,medium,medium,low,high,Major,A#,4.0
4lIxdJw6W3Fg4vUIYCB0S5,0.598,0.786,2.0,-5.572,1.0,0.0383,0.00253,0.0016,0.117,0.456,95.019,231000.0,4.0,medium,high,low,low,medium,medium,low,high,low,low,Major,D,4.0
4ljlAxfaEjO4Q4g9FMtVj4,0.446,0.587,2.0,-6.634,1.0,0.0413,0.565,0.000478,0.143,0.61,128.908,109280.0,4.0,low,medium,low,high,medium,medium,medium,low,low,low,Major,D,4.0
4loIMejzvt11s97SGVEat8,0.779,0.88,4.0,-2.212,0.0,0.065,0.426,0.0,0.0691,0.732,140.282,156040.0,3.0,high,high,medium,medium,low,high,high,low,low,low,Minor,E,3.0
4mGrWfDISjNjgeQnH1B8IE,0.544,0.396,10.0,-7.804,1.0,0.0637,0.607,6.17e-05,0.0969,0.502,157.939,186456.0,3.0,low,low,medium,high,low,medium,high,medium,low,low,Major,A#,3.0
4mMEvkDeY56be4l7Itb5aZ,0.429,0.822,8.0,-7.071,1.0,0.0455,0.00318,7.58e-06,0.559,0.29,148.3,117529.0,4.0,low,high,medium,low,high,low,high,low,low,low,Major,G#,4.0
4mWbFYZ9P14Ulf1LIFZGhH,0.786,0.719,0.0,-7.487,0.0,0.296,0.252,0.0,0.301,0.802,130.081,178950.0,4.0,high,medium,high,medium,high,high,medium,medium,low,low,Minor,C,4.0
4n8gwAl4Ypnix7sQFVSzSz,0.691,0.624,9.0,-8.82,1.0,0.032,0.09,1.3e-05,0.0896,0.663,114.976,139826.0,4.0,medium,medium,low,medium,low,high,medium,low,low,low,Major,A,4.0
4nEaykgBowuFbxoNA5Kyp4,0.672,0.609,4.0,-6.717,0.0,0.0261,0.0398,0.0,0.202,0.651,106.034,203907.0,4.0,medium,medium,low,low,high,high,low,medium,low,low,Minor,E,4.0
4nVBt6MZDDP6tRVdQTgxJg,0.6,0.663,3.0,-5.802,1.0,0.0477,0.225,0.0,0.119,0.286,121.07,245493.0,4.0,medium,medium,medium,medium,medium,low,medium,high,low,low,Major,D#,4.0
4nYUJ36Qj9hIY9mKj8QZFF,0.51,0.833,8.0,-4.095,1.0,0.0984,0.000531,0.0,0.122,0.51,176.846,192073.0,4.0,low,high,high,low,medium,medium,high,medium,low,low,Major,G#,4.0
4nhLPA3DAMEOj92U5i2cOk,0.408,0.519,2.0,-7.301,1.0,0.0306,0.0467,0.0,0.207,0.279,144.972,292262.0,4.0,low,low,low,low,high,low,high,high,low,low,Major,D,4.0
4nyMoK6gePLzCJybQl4O2F,0.854,0.917,8.0,-3.751,1.0,0.11,0.014,0.0701,0.103,0.559,129.948,113442.0,4.0,high,high,high,low,low,medium,medium,low,low,low,Major,G#,4.0
4o6v3Oooyt7HF20idztRD4,0.651,0.947,1.0,-3.669,1.0,0.0539,0.305,0.0,0.92,0.722,158.046,154702.0,4.0,medium,high,medium,medium,high,high,high,low,low,low,Major,C#,4.0
4oMyggIzClkOcCTvotFLkP,0.725,0.984,9.0,-1.638,1.0,0.0351,0.000718,0.895,0.372,0.931,119.983,165000.0,4.0,medium,high,low,low,high,high,medium,low,low,high,Major,A,4.0
4pCbJC43j3gSqG6Fen6upD,0.583,0.351,0.0,-5.836,1.0,0.0306,0.494,0.0,0.368,0.462,79.014,227467.0,4.0,medium,low,low,medium,high,medium,low,high,low,low,Major,C,4.0
4pVlAJQzUf5bWE03ekfADM,0.621,0.361,9.0,-8.945,0.0,0.0686,0.701,0.00424,0.162,0.646,138.011,162000.0,3.0,medium,low,medium,high,medium,high,medium,low,low,low,Minor,A,3.0
4pbC1GVfup5aAKGeXgPNvC,0.623,0.75,0.0,-5.105,1.0,0.027,0.333,0.0,0.0893,0.399,129.995,233013.0,4.0,medium,medium,low,medium,low,medium,medium,high,low,low,Major,C,4.0
4pgeI9ohPGzSDeKE1D4dYf,0.921,0.718,9.0,-4.486,0.0,0.106,0.116,0.0,0.226,0.785,114.02,172792.0,4.0,high,medium,high,medium,high,high,medium,low,low,low,Minor,A,4.0
4prgJBJailmHXaefkOyK9e,0.216,0.00203,2.0,-41.516,1.0,0.0402,0.986,0.945,0.118,0.0388,70.023,183000.0,1.0,low,low,low,high,medium,low,low,medium,low,high,Major,D,1.0
4pvb0WLRcMtbPGmtejJJ6y,0.298,0.38,6.0,-8.426,1.0,0.0287,0.778,5.62e-05,0.11,0.152,75.602,285634.0,4.0,low,low,low,high,medium,low,low,high,low,low,Major,F#,4.0
4q2osWfcSE0746B4SxDq0U,0.944,0.463,6.0,-5.457,1.0,0.0577,0.471,0.0,0.0959,0.932,106.049,90012.0,4.0,high,low,medium,medium,low,high,low,low,low,low,Major,F#,4.0
4qAMrSKZAKAvm7VTZRPcPG,0.719,0.875,4.0,-5.874,1.0,0.0475,0.00485,0.308,0.0442,0.779,125.988,384600.0,4.0,medium,high,medium,low,low,high,medium,high,low,low,Major,E,4.0
4qCySCQyiyLT2mVUOM2zdS,0.437,0.374,5.0,-8.991,1.0,0.0376,0.786,0.0,0.107,0.461,141.897,174380.0,4.0,low,low,low,high,low,medium,high,medium,low,low,Major,F,4.0
4qG7hWhljsqqENL5PaLA2z,0.327,0.452,9.0,-9.726,1.0,0.0277,0.344,0.00332,0.11,0.202,132.427,278126.0,4.0,low,low,low,medium,medium,low,medium,high,low,low,Major,A,4.0
4qXKkOZ691yYgQu4Lunrds,0.724,0.782,2.0,-4.437,1.0,0.289,0.21,0.0,0.44,0.528,76.984,173381.0,4.0,medium,high,high,medium,high,medium,low,low,low,low,Major,D,4.0
4qsOrxBv09HhNSpsgMRXdC,0.799,0.685,6.0,-5.366,0.0,0.0725,0.276,0.0,0.13,0.623,122.013,169059.0,4.0,high,medium,medium,medium,medium,medium,medium,low,low,low,Minor,F#,4.0
4qtT33duNOCe87kNskVL6m,0.462,0.63,0.0,-8.303,1.0,0.0421,0.159,0.0,0.0656,0.69,84.1,182602.0,4.0,low,medium,low,medium,low,high,low,medium,low,low,Major,C,4.0
4qu63nuBpdn0qHUHuObEj1,0.721,0.738,7.0,-4.77,1.0,0.0403,0.00226,4.41e-06,0.118,0.637,119.976,154983.0,4.0,medium,medium,low,low,medium,medium,medium,low,low,low,Major,G,4.0
4r9kj0CqH7RCp6Oxx56SvN,0.697,0.954,1.0,-1.955,1.0,0.0441,0.157,6.83e-05,0.18,0.541,122.062,155410.0,4.0,medium,high,medium,medium,medium,medium,medium,low,low,low,Major,C#,4.0
4rHZZAmHpZrA3iH5zx8frV,0.574,0.512,5.0,-6.664,0.0,0.0503,0.234,0.0,0.0946,0.512,76.899,484147.0,4.0,medium,low,medium,medium,low,medium,low,high,low,low,Minor,F,4.0
4rTeOSYqwXNz5qPR2DUTFZ,0.735,0.873,10.0,-3.493,0.0,0.0402,0.025,3.27e-06,0.265,0.586,108.021,224960.0,4.0,high,high,low,low,high,medium,low,high,low,low,Minor,A#,4.0
4rXLjWdF2ZZpXCVTfWcshS,0.847,0.622,1.0,-6.747,0.0,0.0903,0.119,0.0,0.285,0.22,130.001,125040.0,4.0,high,medium,high,medium,high,low,medium,low,low,low,Minor,C#,4.0
4rithk0wQbWsppbWiaFFgE,0.434,0.669,2.0,-7.463,1.0,0.0409,0.022,0.0,0.121,0.125,96.679,216032.0,4.0,low,medium,low,low,medium,low,low,medium,low,low,Major,D,4.0
4s8BIKx4Zh6ryAEz8RTlaU,0.671,0.588,7.0,-4.675,1.0,0.0299,0.617,0.0,0.111,0.543,96.965,311765.0,4.0,medium,medium,low,high,medium,medium,low,high,low,low,Major,G,4.0
4sDpxaulErbJ9NBaJDC7cJ,0.625,0.755,8.0,-4.643,1.0,0.0724,0.247,0.0,0.124,0.429,87.948,192955.0,4.0,medium,medium,medium,medium,medium,medium,low,medium,low,low,Major,G#,4.0
4sQXDAxpK2G5rVd4UV5WcX,,,,,,,,,,,,,,high,high,high,high,high,high,high,high,low,low,,,
4sVrOA0sytAzv102tnQmr7,0.795,0.657,1.0,-4.75,1.0,0.411,0.788,0.728,0.107,0.661,194.992,125508.0,3.0,high,medium,high,high,low,high,high,low,low,high,Major,C#,3.0
4srcMdbm2qzVG98tJajHxp,0.83,0.739,7.0,-5.395,0.0,0.0627,0.136,2.11e-06,0.162,0.631,97.993,240413.0,4.0,high,medium,medium,medium,medium,medium,low,high,low,low,Minor,G,4.0
4svZDCRz4cJoneBpjpx8DJ,0.696,0.602,0.0,-6.156,0.0,0.159,0.0679,2.11e-05,0.0696,0.305,82.989,238253.0,4.0,medium,medium,high,low,low,low,low,high,low,low,Minor,C,4.0
4t46soaqA758rbukTO5pp1,0.807,0.665,9.0,-6.961,0.0,0.0497,0.0185,0.0,0.118,0.864,127.909,188667.0,3.0,high,medium,medium,low,medium,high,medium,medium,low,low,Minor,A,3.0
4tVDoTVVp1lelp8dO0clSH,,,,,,,,,,,,,,high,high,high,high,high,high,high,high,low,low,,,
4u1MnIidYnjxfNAMH5JqLW,,,,,,,,,,,,,,high,high,high,high,high,high,high,high,low,low,,,
4uNemwIbhAO28XZzHBDzVp,0.777,0.476,10.0,-7.481,0.0,0.0349,0.0994,0.0,0.141,0.695,135.02,213924.0,4.0,high,low,low,medium,medium,high,medium,medium,low,low,Minor,A#,4.0
4uOBL4DDWWVx4RhYKlPbPC,0.815,0.834,4.0,-2.828,0.0,0.0475,0.0327,0.000268,0.27,0.692,129.989,161240.0,4.0,high,high,medium,low,high,high,medium,low,low,low,Minor,E,4.0
4usnf7irdy9PrVsmb82BXI,0.587,0.803,0.0,-4.243,1.0,0.0427,0.00389,0.0,0.198,0.62,114.08,155173.0,4.0,medium,high,medium,low,high,medium,medium,low,low,low,Major,C,4.0
4vU3FDQiL394Dl21OYfNbg,0.186,0.00264,0.0,-42.729,1.0,0.0425,0.977,0.96,0.115,0.0502,70.479,166985.0,4.0,low,low,low,high,medium,low,low,low,low,high,Major,C,4.0
4w273WCBXwM4P3jTX5HkB2,,,,,,,,,,,,,,high,high,high,high,high,high,high,high,low,low,,,
4wH4dJgrsxONID6KS2tDQM,0.796,0.777,6.0,-4.81,1.0,0.0397,0.0261,0.000358,0.121,0.787,132.722,258893.0,4.0,high,high,low,low,medium,high,medium,high,low,low,Major,F#,4.0
4wN8Ov3kPZdkJ8XcYxYUGz,0.561,0.325,7.0,-16.437,1.0,0.122,0.426,0.0,0.742,0.693,123.672,142440.0,4.0,low,low,high,medium,high,high,medium,low,low,low,Major,G,4.0
4wQmwPWCUn6gi11Gep2qsP,0.969,0.707,1.0,-5.509,1.0,0.258,0.00822,0.0,0.314,0.421,124.991,161760.0,4.0,high,medium,high,low,high,medium,medium,low,low,low,Major,C#,4.0
4wcBRRpIfesgcyUtis7PEg,0.473,0.203,2.0,-12.627,1.0,0.102,0.941,0.0,0.126,0.419,168.884,163587.0,4.0,low,low,high,high,medium,medium,high,low,low,low,Major,D,4.0
4wkFfuijPHrw45ddeek4fu,0.501,0.944,3.0,-3.38,0.0,0.051,0.021,0.0,0.111,0.326,148.065,196904.0,4.0,low,high,medium,low,medium,low,high,medium,low,low,Minor,D#,4.0
4wwLFbstcXI6sWOKNcIpHC,0.481,0.315,9.0,-18.063,0.0,0.0429,0.124,0.816,0.0823,0.103,179.879,263275.0,4.0,low,low,medium,medium,low,low,high,high,low,high,Minor,A,4.0
4xF4ZBGPZKxECeDFrqSAG4,0.466,0.0918,10.0,-26.813,1.0,0.0269,0.929,0.803,0.439,0.0841,95.014,124066.0,4.0,low,low,low,high,high,low,low,low,low,high,Major,A#,4.0
4xjBcSiWiaDYVx8956zMy2,0.152,0.000935,3.0,-40.273,1.0,0.058,0.991,0.924,0.103,0.0765,135.321,162000.0,5.0,low,low,medium,high,low,low,medium,low,low,high,Major,D#,5.0
4xngsqfDufnGZ2MjztykGO,0.39,0.202,0.0,-14.235,1.0,0.0405,0.979,0.627,0.103,0.199,85.622,111522.0,4.0,low,low,low,high,low,low,low,low,low,high,Major,C,4.0
4xqrdfXkTW4T0RauPLv3WA,0.357,0.425,5.0,-7.301,1.0,0.0333,0.584,0.0,0.322,0.27,102.078,198040.0,3.0,low,low,low,high,high,low,low,medium,low,low,Major,F,3.0
4y5bvROuBDPr5fuwXbIBZR,0.811,0.719,9.0,-6.553,1.0,0.0497,0.0129,1.36e-05,0.0742,0.865,103.979,222400.0,4.0,high,medium,medium,low,low,high,low,high,low,low,Major,A,4.0
4yJ1fD1LvIVtTDOu4NyKLU,0.813,0.466,8.0,-10.671,1.0,0.171,0.0665,0.00115,0.231,0.238,132.324,146229.0,4.0,high,low,high,low,high,low,medium,low,low,low,Major,G#,4.0
4yUjU77l4dUdsjhtCSbYJt,0.555,0.599,9.0,-7.439,1.0,0.0309,0.64,0.00675,0.128,0.892,121.112,142489.0,4.0,low,medium,low,high,medium,high,medium,low,low,low,Major,A,4.0
4zCwEHbwVb50Z0VmkqnUyZ,0.629,0.833,4.0,-7.497,1.0,0.038,0.000195,0.783,0.23,0.6,119.994,133004.0,4.0,medium,high,low,low,high,medium,medium,low,low,high,Major,E,4.0
4zDfgax6Ihb0UWdour1ZEs,0.474,0.82,0.0,-7.699,1.0,0.243,0.493,0.0,0.0978,0.697,164.718,140573.0,4.0,low,high,high,medium,low,high,high,low,low,low,Major,C,4.0
4zW4yUJtrt37ZXod5wrUit,0.146,0.000804,0.0,-38.814,1.0,0.0554,0.949,0.973,0.114,0.0319,136.564,185146.0,3.0,low,low,medium,high,medium,low,medium,medium,low,high,Major,C,3.0
4zmKGsrXjLmljb5fTaBTot,0.664,0.401,6.0,-10.934,0.0,0.0344,0.806,3.5e-06,0.108,0.315,109.846,229943.0,4.0,medium,low,low,high,low,low,low,high,low,low,Minor,F#,4.0
4zvOGGNDe6Tx879wmAAWjR,0.712,0.867,0.0,-2.576,0.0,0.0633,0.169,0.0,0.485,0.582,110.011,241920.0,4.0,medium,high,medium,medium,high,medium,low,high,low,low,Minor,C,4.0
505v13epFXodT9fVAJ6h8k,0.92,0.696,6.0,-3.356,0.0,0.0742,0.183,0.0,0.149,0.545,106.966,170480.0,4.0,high,medium,medium,medium,medium,medium,low,low,low,low,Minor,F#,4.0
50EGsYVI4bC5AmfYp5KFvl,0.5,0.58,0.0,-5.753,1.0,0.0262,0.275,0.0,0.0344,0.278,149.969,199693.0,3.0,low,medium,low,medium,low,low,high,medium,low,low,Major,C,3.0
50WeOnXhM1H7AZEeIDoWfZ,0.321,0.429,6.0,-7.073,1.0,0.0302,0.724,9.1e-05,0.0606,0.174,123.419,260907.0,4.0,low,low,low,high,low,low,medium,high,low,low,Major,F#,4.0
50ssiEHx556vul2XyUbxwU,0.513,0.525,8.0,-8.57,1.0,0.0524,0.949,2.42e-05,0.233,0.887,105.862,77933.0,4.0,low,low,medium,high,high,high,low,low,low,low,Major,G#,4.0
5170t9T5WK79GweXL8EiAb,0.939,0.701,11.0,-4.519,0.0,0.0568,0.0335,0.000333,0.0455,0.942,126.009,130052.0,4.0,high,medium,medium,low,low,high,medium,low,low,low,Minor,B,4.0
51DyRlPy8pLq98H2f2g3pa,,,,,,,,,,,,,,high,high,high,high,high,high,high,high,low,low,,,
51FvjPEGKq2zByeeEQ43V9,0.775,0.677,8.0,-4.703,0.0,0.0442,0.0313,0.00517,0.112,0.698,124.011,189357.0,4.0,high,medium,medium,low,medium,high,medium,medium,low,low,Minor,G#,4.0
51Grh1RyUDcMBbpuyUIUHI,0.483,0.129,5.0,-20.149,0.0,0.0349,0.947,0.145,0.106,0.203,137.35,161929.0,3.0,low,low,low,high,low,low,medium,low,low,low,Minor,F,3.0
51QmqegeWI2orK2mzDfnIH,0.884,0.718,1.0,-4.976,0.0,0.0763,0.0406,4.69e-05,0.287,0.729,139.991,129846.0,4.0,high,medium,medium,low,high,high,high,low,low,low,Minor,C#,4.0
