spotify_id,name,artists,popularity
0QKfiqpEU4h9ycPSzIFwYe,Maniac,{'771qBvjnXOH9Azr6lKy6FB': 'Michael Sembello'},73
38RLObegC9ggpKPRVQDc1g,AMERICAN HORROR SHOW,{'7CV3dQkhJB2dEqb85ICD33': 'SNOW WIFE'},76
0Nby3sP8ns6K37DsVCio5B,Scared of the Dark,{'17UkABEasVRlCcIFZ3wHb7': 'Steps'},50
4SSnFejRGlZikf02HLewEF,bury a friend,{'6qqNVTkY8uBg9cP3Jd7DAH': 'Billie Eilish'},76
1FKxKGONukVFXWVJxAKmlz,Sweet Dreams,{'6vWDO969PvNqNYHIOW5v0m': 'Beyoncé'},66
7EZC6E7UjZe63f1jRmkWxt,Zombie,{'7t0rwkOPGlDPEhaOcVtOt9': 'The Cranberries'},85
2iJuuzV8P9Yz0VSurttIV5,Scream & Shout,"{'085pc2PYOi8bGKj0PNjekA': 'will.i.am', '26dSoYclwsYLMAKD3tpOr4': 'Britney Spears'}",80
7pNC5ZIKtwUK0ReSpM3P9f,Black Widow,"{'5yG7ZAZafVaAlMTeBybKAL': 'Iggy Azalea', '5CCwRZC6euC8Odo6y9X8jr': 'Rita Ora'}",67
1ixbwbeBi5ufN4noUKmW5a,Paper Planes,{'0QJIPDAEDILuo8AIq3pMuU': 'M.I.A.'},79
6GUiIbJ834FcHewby3PwV0,Breakfast,{'2W8yFh0Ga6Yf3jiayVxwkE': 'Dove Cameron'},75
4kkeuVl6gF3RMqE4Nn5W3E,E.T.,{'6jJ0s89eD6GaHleKKya26X': 'Katy Perry'},67
1eyzqe2QqGZUmfcPZtrIyt,Midnight City,{'63MQldklfxkjYDoUE4Tppz': 'M83'},74
2id8E4WvczfKHB4LHI7Np3,Edge of Seventeen,{'7crPfGd2k81ekOoSqQKWWz': 'Stevie Nicks'},69
2qeESyQyH7MRHCBotCQsNq,Hungry Like the Wolf,{'0lZoBs4Pzo7R89JM9lxwoT': 'Duran Duran'},57
6zsk6uF3MxfIeHPlubKBvR,Get Ur Freak On,{'2wIVse2owClT7go1WT98tk': 'Missy Elliott'},72
1ugkqjRKTAX3kExAR4QgQz,A Nightmare on My Street,{'1mG23iQeR29Ojhq89D5gbh': 'DJ Jazzy Jeff & The Fresh Prince'},47
3Pu3IChaAoa5EjgUBv5F6x,Ballroom Blitz,{'3JaAGmSTpJK35DqWrDUzBz': 'Sweet'},63
4i2qxFEVVUi8yOYoxB8TCX,Midnight Sky,{'5YGY8feqx7naU7z4HrwZM6': 'Miley Cyrus'},76
5UK5ZeUAzy3Am4VeU6ouV8,Part of Your World,{'3HsVtnnjOUToyJThxaoBfx': 'Halle'},68
5yvHjO06WHe7ETlgirLjbw,"This Wish - From ""Wish""","{'1Np9GsrPO7dlczjvdehBxs': 'Ariana DeBose', '3xvaSlT4xsyk6lY1ESOspO': 'Disney'}",70
0OFknyqxmSQ42SoKxWVTok,Un Poco Loco,"{'2q10Wskc3lPYmEuV7rzMCv': 'Anthony Gonzalez', '09oR0uKhqwScsKa2eUK97p': 'Gael Garcia Bernal'}",72
6mb6lVLNrcUgLnEN8QnDJd,How Far I'll Go,"{'5mnS9jJdKQQcRSqFu5YPVe': ""Auli'i Cravalho""}",74
760jhRscwGbIIe1m1IIQpU,Surface Pressure,{'4vdAAzZBUKbsrvHi6UR7B7': 'Jessica Darrow'},74
0SccFtYdj75y6lL2OW10Cf,Steal The Show,{'5JZ7CnR6gTvEMKX4g70Amv': 'Lauv'},73
79juTmh89v1xqOLYsr6wSq,Under the Sea,"{'3twuAojvYNrlWZpMkxLm3P': 'Daveed Diggs', '433fI3xZoJp1D1dizEkJ3R': 'Cast - The Little Mermaid', '3xvaSlT4xsyk6lY1ESOspO': 'Disney'}",64
03xWMkKEbeO4SnylA53ipj,"When Will My Life Begin? - From ""Tangled"" / Soundtrack Version",{'2LJxr7Pt3JnP60eLxwbDOu': 'Mandy Moore'},71
52xJxFP6TqMuO4Yt0eOkMz,We Don't Talk About Bruno,"{'29PgYEggDV3cDP9QYTogwv': 'Carolina Gaitán - La Gaita', '36CUTsdtNgCwMq6zKD1l8I': 'Mauro Castillo', '72kqSqk124Vnl1wtT6q9Fh': 'Adassa', '2as15AH2BTrPk8v4gyElmr': 'Rhenzy Feliz', '18MFcGBHtyW0mU3ufcm0X1': 'Diane Guerrero', '5PYToRCsrnvikZg3yl2JMr': 'Stephanie Beatriz', '3xLU748QxpTmIVaiNXXg0P': 'Encanto - Cast'}",76
6U4VqEHy4n5VeiH4pQPL24,You're Welcome,{'1T8S48bD91THNKBByWBDyn': 'Dwayne Johnson'},74
5iA6APikmuIeaAe9MMluny,"I Just Can't Wait to Be King - From ""The Lion King"" Soundtrack","{'5UdPkKWd8YNR5xGcmqH9QJ': 'Jason Weaver', '5U4QDnlOlmZx9MHV45EoDE': 'Rowan Atkinson', '6wIj7GdxBjFtw6ySpzazwo': 'Laura Williams'}",62
2bwSCIuNtVrQPVddCi8sOW,Where You Are,"{'6sLwRSXSUF5JTUnQaFenyj': 'Christopher Jackson', '1kB7GlXzdNWl28zLcOkQqU': 'Rachel House', '40xbWSB4JPdOkRyuTDy1oP': 'Nicole Scherzinger', '5mnS9jJdKQQcRSqFu5YPVe': ""Auli'i Cravalho"", '6pItJ6ijL7bMCneuwqRreN': 'Louise Bush'}",73
0qcr5FMsEO85NAQjrlDRKo,"Let It Go - From ""Frozen""/Soundtrack Version",{'73Np75Wv2tju61Eo9Zw4IR': 'Idina Menzel'},77
3XoYqtiWHhsk59frZupImG,What Else Can I Do?,"{'18MFcGBHtyW0mU3ufcm0X1': 'Diane Guerrero', '5PYToRCsrnvikZg3yl2JMr': 'Stephanie Beatriz'}",71
4Y8vb1uy9IjM2V1hqvrAid,You'll Be In My Heart,{'4lxfqrEsLX6N1N4OCSkILp': 'Phil Collins'},69
2yi7HZrBOC4bMUSTcs4VK6,"Do You Want to Build a Snowman? - From ""Frozen""/Soundtrack Version","{'2kHxkdiKCSnHMkhIgFBZaI': 'Kristen Bell', '6kHu5ICQRBZdsAHjAjQlmp': 'Agatha Lee Monn', '5Kkhk21siwbW3BfZUwpykJ': 'Katie Lopez'}",73
4b1yxSdlumA8N4fEk4UOZp,The Family Madrigal,"{'5PYToRCsrnvikZg3yl2JMr': 'Stephanie Beatriz', '2Go6wC0GsnkVeRoVwh8rqX': 'Olga Merediz', '3xLU748QxpTmIVaiNXXg0P': 'Encanto - Cast'}",72
6Z2nmTZ1xS2Gujt5apa7HZ,Rock On,{'2ga7tr3zy7iQ9r2VQ6AMGF': 'Dr. Teeth and The Electric Mayhem'},58
3IPnBzGRMg6BfViFxxa0Gq,"Love Is an Open Door - From ""Frozen""/Soundtrack Version","{'2kHxkdiKCSnHMkhIgFBZaI': 'Kristen Bell', '47NluEnhJda2gsnjuvcoob': 'Santino Fontana'}",73
4NMNwdmbiSGlDdMha5k6ks,Kiss the Girl,"{'3twuAojvYNrlWZpMkxLm3P': 'Daveed Diggs', '3SmyWs7ou3udD8gtM0Z6Vx': 'Awkwafina', '1RuyU38m8bFrOef3EeRHM8': 'Jacob Tremblay', '3WoPXSBmNV9DJnxZgnU224': 'Ensemble - The Little Mermaid', '3xvaSlT4xsyk6lY1ESOspO': 'Disney'}",59
7tUSJY4nsDBJTjd1UXKRsT,Part of Your World,"{'4mmMtabvFCKA6HfmVmitNH': 'Jodi Benson', '3xvaSlT4xsyk6lY1ESOspO': 'Disney'}",70
1xWsoIgBYgLfMkn2kBY7YI,The Scuttlebutt,"{'3SmyWs7ou3udD8gtM0Z6Vx': 'Awkwafina', '3twuAojvYNrlWZpMkxLm3P': 'Daveed Diggs', '3xvaSlT4xsyk6lY1ESOspO': 'Disney'}",58
28UMEtwyUUy5u0UWOVHwiI,I'll Make a Man Out of You,"{'5ZEAzHE2TzAwUcOj6jMIgf': 'Donny Osmond', '4KpdqBDU2C5gB3vhdojuqA': 'Chorus - Mulan', '3xvaSlT4xsyk6lY1ESOspO': 'Disney'}",71
0TCt7OFRdD8PQ6vTRQxNgQ,"I've Got a Dream - From ""Tangled""/Soundtrack Version","{'2LJxr7Pt3JnP60eLxwbDOu': 'Mandy Moore', '7JpGJvNR3Uvftc3JlyacFH': 'Brad Garrett', '1bhBH3mWYi8lCiitTXtkZL': 'Ensemble - Tangled', '3XSyTI9ct70ZheMESAv2st': 'Zachary Levi', '65Rokc4cfvKbRYPitoajAD': 'Jeffrey Tambor'}",66
1hwdPQtFHISvZ9SXMkNrIK,A Whole New World,"{'1GlMjIezcLwV3OFlX0uXOv': 'Lea Salonga', '3dAzSJ9lQnJSq5Z0OgDBep': 'Brad Kane', '3xvaSlT4xsyk6lY1ESOspO': 'Disney'}",68
7GmiJVBAzWNikX5VkNQg85,Hawaiian Roller Coaster Ride,"{'7ysDgZ3JkblCgOsDTJWttt': ""Mark Keali'i Ho'omalu"", '5uOO6CI45847UsjUQsd2iS': ""Kamehameha Schools Children's Chorus""}",67
3Z0oQ8r78OUaHvGPiDBR3W,Into the Unknown,"{'73Np75Wv2tju61Eo9Zw4IR': 'Idina Menzel', '1WgXqy2Dd70QQOU7Ay074N': 'AURORA'}",75
6oYkwjI1TKP9D0Y9II1GT7,Under the Sea,"{'6Id8rcDNyBXPcgKQVfQ8rX': 'Samuel E. Wright', '3xvaSlT4xsyk6lY1ESOspO': 'Disney'}",70
7kh64k3P9Fk4EsA6vOdwmj,Dig a Little Deeper,"{'6e28WiPlKSu1ukkhHCZEnF': 'Jenifer Lewis', '4R1dpQ2VCZsEutiXZKeIzk': 'The Pinnacle Gospel Choir'}",63
7G061Oqw7NXFr1NDTpXoI4,"Happy Working Song - From ""Enchanted"" / Soundtrack Version",{'1gkcZQArk5rV8uBwG8y5FX': 'Amy Adams'},59
2g2kJZcu1cFTw4aKE7w9Iq,"When We're Human - From ""The Princess and the Frog""/Soundtrack Version","{'6W6iYN5Sz5DbA8CgLWBeoU': 'Michael-Leon Wooley', '3VaV2rGbTKuqCiluNkToEd': 'Bruno Campos', '4fqk0Vw0VrIY8O2eWtmQO2': 'Anika Noni Rose', '7IbO8NvxclKsk7WTOZ42bv': 'Terence Blanchard'}",61
7bG6SQBGZthPDG5QJL5Gf7,"In Summer - From ""Frozen""/Soundtrack Version",{'4dSQICBjdUIp5iK6RRU2bY': 'Josh Gad'},66
3oRW9ZGPRbLRMneQ5lwflt,Waiting On A Miracle,{'5PYToRCsrnvikZg3yl2JMr': 'Stephanie Beatriz'},69
0CKmN3Wwk8W4zjU0pqq2cv,Arabian Nights,"{'66oKiXdIQP7MwN0gPUY0FD': 'Bruce Adler', '3xvaSlT4xsyk6lY1ESOspO': 'Disney'}",62
3fytQQcjEOWXlvI9BDXVcK,What's This?,{'5qBZETtyzfYnXOobDXbmcD': 'Danny Elfman'},65
1fvc8FP8MUrIbHGYb4kF89,Down in New Orleans (Finale),{'4fqk0Vw0VrIY8O2eWtmQO2': 'Anika Noni Rose'},61
2F8LPJgSVTJxukoParTyBD,Be Our Guest,"{'0LtVJXnPR8msCJiE2DjHxy': 'Angela Lansbury', '5i2OpmeVKsmViqoETxuOvO': 'Jerry Orbach', '3kWWBtNzJFtKA222gZz39d': 'Chorus - Beauty And the Beast', '3xvaSlT4xsyk6lY1ESOspO': 'Disney'}",62
1OzSfjFW08DTD51XoNnog7,"That's How You Know - From ""Enchanted""/Soundtrack Version",{'1gkcZQArk5rV8uBwG8y5FX': 'Amy Adams'},62
4zDfgax6Ihb0UWdour1ZEs,Zero To Hero,"{'2pLvZNFSNqj5ggB8cPK7ki': 'Chorus - Hercules', '5TKKPpY9zr2qrz3JM3Vawq': 'Lillias White', '3E0MPcbZSjfJ1HsnJKXkqd': 'Cheryl Freeman', '3zT7dcLl9wbSXsVh3VQx3A': 'LaChanze', '66mvEj9XSF89tUj87Y3HDu': 'Roz Ryan', '79cmm0PKrLWIrqp80GpJtK': 'Vaneese Thomas', '26j9y8Rq679tININ1Mt4ZV': 'Tawatha Agee', '3xvaSlT4xsyk6lY1ESOspO': 'Disney'}",63
50WeOnXhM1H7AZEeIDoWfZ,Show Yourself,"{'73Np75Wv2tju61Eo9Zw4IR': 'Idina Menzel', '3MyB0MyKec3Jq0AH2llk7v': 'Evan Rachel Wood'}",72
0XPsOSYzDJZJArevQNm2AR,Speechless (Full),{'2Zi3RrdQqk63Xj0914STkS': 'Naomi Scott'},71
4bV5sf2B4hWBBd5HQ8S7KB,Nobody Like U,"{'7jLpPyJ5gQxCvwiBsUfFu6': '4*TOWN (From Disney and Pixar’s Turning Red)', '60wslYioiBcxSTInM4nIy2': 'Jordan Fisher', '7hCuNVmOMT7ntattMgmL96': ""Finneas O'Connell"", '10WKlp1bjWxC1IWbpX4Q6l': 'Topher Ngo', '0wSCwQI0t7XUj0zdGO25PZ': 'Grayson Villanueva', '6NvsNA4Ea62yJh7ePTS8gz': 'Josh Levi'}",68
3XFkhxO5jo2hBOWNzIQ9UB,"So Close - From ""Enchanted""/Soundtrack Version",{'6z29S0IoiBJpSMP8plyCj7': 'Jon McLaughlin'},62
0d83zVs3OmdjrhfoAxg1dE,U Know What's Up,"{'7jLpPyJ5gQxCvwiBsUfFu6': '4*TOWN (From Disney and Pixar’s Turning Red)', '60wslYioiBcxSTInM4nIy2': 'Jordan Fisher', '7hCuNVmOMT7ntattMgmL96': ""Finneas O'Connell"", '10WKlp1bjWxC1IWbpX4Q6l': 'Topher Ngo', '0wSCwQI0t7XUj0zdGO25PZ': 'Grayson Villanueva', '6NvsNA4Ea62yJh7ePTS8gz': 'Josh Levi'}",62
3s6nfqfT6kyLBT10vs0M4l,A Dream Is a Wish Your Heart Makes,{'7gWjOPetXNCBqlVe6axl8K': 'Lily James'},64
1fb6MBRagJq42pzMMFYhHf,When You Wish Upon A Star,{'46UMQ0cW8ToR8egkBRwAxZ': 'Cynthia Erivo'},59
3M6YfoPwvvTHK1mnCQmqHI,Love,{'69ktA9CYo2KzvtMrP7An91': 'Nancy Adams'},58
55dk5wKH4izQ95SfjDnxEB,For the First Time,{'3HsVtnnjOUToyJThxaoBfx': 'Halle'},57
0E2ARPr6Anq8l4dwsu8hbP,Some Day My Prince Will Come,{'6AbQqiXLNLzvJSqq2383bZ': 'Adriana Caselotti'},55
70b5Sq3ePOu3Gqg0hjlOtR,"For the First Time in Forever - From ""Frozen""/Soundtrack Version","{'2kHxkdiKCSnHMkhIgFBZaI': 'Kristen Bell', '73Np75Wv2tju61Eo9Zw4IR': 'Idina Menzel'}",71
5Zb6JxSEcjsUNrINcAyAYJ,"Strangers Like Me - From ""Tarzan""/Soundtrack Version",{'4lxfqrEsLX6N1N4OCSkILp': 'Phil Collins'},66
4Xbotg4PCLJw9cDx2dtZLK,Some Things Never Change,"{'2kHxkdiKCSnHMkhIgFBZaI': 'Kristen Bell', '73Np75Wv2tju61Eo9Zw4IR': 'Idina Menzel', '4dSQICBjdUIp5iK6RRU2bY': 'Josh Gad', '7KkqUt65v6LMtR369OQ6FB': 'Jonathan Groff', '0PYSU1xJn8ay3ckZYsumdH': 'Cast of Frozen 2'}",67
5yyqx4brn6Bm9U1Rj9ENnz,"Touch The Sky - From ""Brave""/Soundtrack",{'3IqWMVFksTbtL2EaFi5o8k': 'Julie Fowlis'},65
1lOSxJNCLvWm2bYaTcTSmK,"Mother Knows Best - From ""Tangled""/Soundtrack Version",{'5BuTOT6mPoNZ5EmaPheBI9': 'Donna Murphy'},64
3pCgIUkmRHKydu9HE03QKY,Remember Me (Dúo),"{'360IAlyVv4PCEVjgyMZrxK': 'Miguel', '1hcdI2N1023RvSwLzTtdsp': 'Natalia Lafourcade'}",60
0LAhBAJOM0IzqOaMvuFLZq,Poor Unfortunate Souls,{'7Ctc7ZLdwiEF0BGzG4pOul': 'Melissa McCarthy'},54
64Eug7tFE4KWJNQUE73BGe,A Star Is Born,"{'3E0MPcbZSjfJ1HsnJKXkqd': 'Cheryl Freeman', '3zT7dcLl9wbSXsVh3VQx3A': 'LaChanze', '79cmm0PKrLWIrqp80GpJtK': 'Vaneese Thomas', '5TKKPpY9zr2qrz3JM3Vawq': 'Lillias White', '66mvEj9XSF89tUj87Y3HDu': 'Roz Ryan', '3xvaSlT4xsyk6lY1ESOspO': 'Disney'}",58
3wjgPeXocinhLyPL37p70e,A Girl Worth Fighting For,"{'1GlMjIezcLwV3OFlX0uXOv': 'Lea Salonga', '7G6zawIBBtDX1WvuT97Ei9': 'Harvey Fierstein', '3bmFPbLMiLxtR9tFrTcKcP': 'Matthew Wilder', '00erTY7OuCOdNTN36srPNN': 'James Hong', '3wUpOiaLjwAZNregbC7CxO': 'Jerry Tondo', '3xvaSlT4xsyk6lY1ESOspO': 'Disney'}",63
1N3dZ7TTWO6VcD4Y3hHYLZ,Try Everything,{'0EmeFodog0BfCgMzAIvKQp': 'Shakira'},71
1Tt7zr1yDbKbT8L4jzSZ74,When I Am Older,{'4dSQICBjdUIp5iK6RRU2bY': 'Josh Gad'},67
0cqNGWvuukhCiKvEX7utys,We're All In This Together,"{'2gUMs9PE8XZVQyzCDqaYmW': 'High School Musical Cast', '3xvaSlT4xsyk6lY1ESOspO': 'Disney'}",66
2KPMRUOwr8yB32EMvIg8aT,"Circle of Life - From ""The Lion King"" Soundtrack","{'6O3ZB5Cz5CNT3wQWouKcNJ': 'Carmen Twillie', '0zp9qNDSeYi3QEodhcKAAA': 'Lebo M.'}",55
5f2TWu6R2YYCJtLQ0fP78H,Friend Like Me,{'41qil2VaGbD194gaEcmmyx': 'Will Smith'},68
6GJ9seY4zx11sHMX9xsH6h,Loyal Brave True,{'1l7ZsJRRS8wlW3WfJfPfNS': 'Christina Aguilera'},60
7h5crXBSY5SSpXRIlklv74,The Bare Necessities,"{'2ISMfPtVzHc9jDDVPUEHDa': 'Phil Harris', '43HPW60tz4BMYMRnmXMagJ': 'Bruce Reitherman'}",62
2xUdYfY3LpJb4Iv37RypnO,I Just Can't Wait to Be King,"{'2wrxoZjEVKfJZhxCiqK0ju': 'JD McCrary', '3qBrg0c1loxePyWQxp6F75': 'Shahadi Wright Joseph', '0J5AcRTl5C6aBnxCxZKpf3': 'John Oliver'}",60
7lPxGs556PD8H3bUd9LzHp,I2I,"{'5VfqJBmXcf6ZqXoGij5qTE': 'Tevin Campbell', '1HRiWIhV7rgiL74L2AqZ5W': 'Rosie Gaines'}",64
6TL9gJE5JibG8QR6n26eCS,"Can You Feel the Love Tonight - End Title/ From ""The Lion King""/Soundtrack Version",{'3PhoLpVuITZKcymswpck5b': 'Elton John'},56
5cvzqk8wsmLA9P7LrZCRb2,"Supercalifragilisticexpialidocious - From ""Mary Poppins"" Soundtrack","{'5RdqZVi36tpDPYNPw8jJbO': 'Julie Andrews', '6XIT5sGHOtxVgqtSnMCYZ6': 'Dick Van Dyke', '0sT01j0t90pOjUgS61doJw': 'The Pearlie Chorus'}",57
01tNpXoTjrqvb1zhG6wmop,You Never Know,"{'1YWJ1WjMkBCB1X3QOJ1Wdn': 'Cast of High School Musical: The Musical: The Series', '3xvaSlT4xsyk6lY1ESOspO': 'Disney'}",55
6sCvvleqKbeyOkQDieBYgp,Lift Me Up - From Black Panther: Wakanda Forever - Music From and Inspired By,{'5pKCCKE2ajJHZ9KAiaK11H': 'Rihanna'},70
6uW03WHG3qv2FzxPIW6SUP,The Gospel Truth I / Main Titles - Hercules,"{'3E0MPcbZSjfJ1HsnJKXkqd': 'Cheryl Freeman', '3zT7dcLl9wbSXsVh3VQx3A': 'LaChanze', '79cmm0PKrLWIrqp80GpJtK': 'Vaneese Thomas', '5TKKPpY9zr2qrz3JM3Vawq': 'Lillias White', '66mvEj9XSF89tUj87Y3HDu': 'Roz Ryan', '3xvaSlT4xsyk6lY1ESOspO': 'Disney'}",61
4gzwK4RdSK9M43vPY68J2Y,It's All Right,{'0eRbECAGCLLiTyVXPBRexU': 'Jon Batiste'},57
1v6svH1Fyx9C1nIt1mA2DT,All I Want,"{'1McMsnEElThX1knmY4oliG': 'Olivia Rodrigo', '3xvaSlT4xsyk6lY1ESOspO': 'Disney'}",73
5JKhXfLo9QUOV38egXmhcI,Wild Uncharted Waters,{'2I2IofADiLp0tdtqaGUwkb': 'Jonah Hauer-King'},52
50ssiEHx556vul2XyUbxwU,"Bibbidi-Bobbidi-Boo - From ""Cinderella"" Soundtrack",{'7aU90hxXexP47nEeMee6xM': 'Verna Felton'},59
3liiZRlJxa8GeLUgWMoIeu,"Once Upon a Dream - From ""Maleficent"" / Pop Version",{'00FQb4jTyendYWaN8pK0wa': 'Lana Del Rey'},70
4wN8Ov3kPZdkJ8XcYxYUGz,One Jump Ahead,"{'3dAzSJ9lQnJSq5Z0OgDBep': 'Brad Kane', '3xvaSlT4xsyk6lY1ESOspO': 'Disney'}",58
4ljlAxfaEjO4Q4g9FMtVj4,Remember Me (Ernesto de la Cruz),{'52H65pWOSERcDK6uVFRwN8': 'Benjamin Bratt'},62
0HL3y3bsKSARBSP0qaImwb,Carried Me With You,{'2sG4zTOLvjKG1PSoOyf5Ej': 'Brandi Carlile'},59
3iQyxNq8TnhYimIMrKbEwa,A Little More,{'4vdAAzZBUKbsrvHi6UR7B7': 'Jessica Darrow'},53
421eObjg0DTm2qajJl5OJm,Into the Unknown - Panic! At The Disco Version,{'20JZFwl6HVl6yg8a4H3ZqK': 'Panic! At The Disco'},67
0D1OY0M5A0qD5HGBvFmFid,Go the Distance,"{'4sZw3BLoQ9SniX4mcoh80b': 'Roger Bart', '3xvaSlT4xsyk6lY1ESOspO': 'Disney'}",66
3jGAUGvmWbPe2LPc8Hon1c,One Way or Another (Hocus Pocus 2 Version),"{'13y0kncDD4J9wxCyfKr10W': 'Bette Midler', '07fyshwD6z8kprzXN7hQYH': 'Sarah Jessica Parker', '1JdX5huLHgBUAHTNinXnN5': 'Kathy Najimy'}",63
4qCySCQyiyLT2mVUOM2zdS,The Rose Song,"{'1McMsnEElThX1knmY4oliG': 'Olivia Rodrigo', '3xvaSlT4xsyk6lY1ESOspO': 'Disney'}",53
2xdvhChCtpYxyNApVJEUG1,"When You Wish Upon a Star - From ""Disney 100""",{'2Sqr0DXoaYABbjBo9HaMkM': 'Sara Bareilles'},60
1cPfKp9ThNZ1fez9itmUMN,Belle,"{'4N3cNXg5phUzRzuJYYxQlV': 'Emma Watson', '0MO42HJhUFrv078qALxpPQ': 'Luke Evans', '530a0roPLtawMxdCfI2zrR': 'Ensemble - Beauty and the Beast'}",63
3c1ItvzDDDpmDgLH9SIUp4,Immortals,{'4UXqAaa6dQYAk18Lv7PEgX': 'Fall Out Boy'},65
6klpXs2uAjagnZMFkt4qkl,"I See the Light - From ""Tangled"" / Soundtrack Version","{'2LJxr7Pt3JnP60eLxwbDOu': 'Mandy Moore', '3XSyTI9ct70ZheMESAv2st': 'Zachary Levi'}",71
0PKmDncVOiNQLO6D1P6PXi,I Won't Say (I'm In Love),"{'7CckquWatDQSr3PFKkjM8M': 'Susan Egan', '3E0MPcbZSjfJ1HsnJKXkqd': 'Cheryl Freeman', '3zT7dcLl9wbSXsVh3VQx3A': 'LaChanze', '79cmm0PKrLWIrqp80GpJtK': 'Vaneese Thomas', '5TKKPpY9zr2qrz3JM3Vawq': 'Lillias White', '3xvaSlT4xsyk6lY1ESOspO': 'Disney'}",70
2stkLJ0JNcXkIRDNF3ld6c,You've Got a Friend in Me,{'3HQyFCFFfJO3KKBlUfZsyW': 'Randy Newman'},71
5EeQQ8BVJTRkp1AIKJILGY,All Is Found - Kacey Musgraves Version,{'70kkdajctXSbqSMJbQO424': 'Kacey Musgraves'},63
7zsw78LtXUD7JfEwH64HK2,Poor Unfortunate Souls,"{'0Yy9u86cq66Se2pB9fYaiW': 'Pat Carroll', '3xvaSlT4xsyk6lY1ESOspO': 'Disney'}",63
4U9CF27YlwHRtUGKUzhUTT,A Whole New World (End Title),"{'5ZsFI1h6hIdQRw2ti0hz81': 'ZAYN', '1CO6e7WRJvSFenmQO8n64C': 'Zhavia'}",60
75VAFZAhvPSw1euEHg1fQU,Kiss the Girl - Remastered 2014,{'6Id8rcDNyBXPcgKQVfQ8rX': 'Samuel E. Wright'},57
1nrXPF5szKZhHr0iANiPcS,"Mother Knows Best (Reprise) - From ""Tangled""/Soundtrack Version",{'5BuTOT6mPoNZ5EmaPheBI9': 'Donna Murphy'},63
3G9ZnSjGYyHx7e221v0qse,He Mele No Lilo,"{'7ysDgZ3JkblCgOsDTJWttt': ""Mark Keali'i Ho'omalu"", '5uOO6CI45847UsjUQsd2iS': ""Kamehameha Schools Children's Chorus""}",63
6jPVyjPqp2BNUJnDSwm8tK,Two Oruguitas,{'07YUOmWljBTXwIseAUd9TW': 'Sebastian Yatra'},61
5gB2IrxOCX2j9bMnHKP38i,Life is a Highway,{'0a1gHP0HAqALbEyxaD5Ngn': 'Rascal Flatts'},77
6BK8BcFxMFr3JVUaAOZsYC,The Place Where Lost Things Go,{'1Q67mZjXzxBuLSgvgFdtuG': 'Emily Blunt'},54
1JgknGBbrfmEHeOZH051SS,ecstacy (slowed),{'6KOszWgIriJLaPOySuBOTI': 'SUICIDAL-IDOL'},88
7EiZI6JVHllARrX9PUvAdX,Low Life (feat. The Weeknd),"{'1RyvyyTE3xzB2ZywiAwp0i': 'Future', '1Xyo4u8uXC1ZmMpatF05PJ': 'The Weeknd'}",85
4Fv6wNYUixnYkj3Dgfrls8,Tumblr Girls (feat. Christoph Andersson),"{'02kJSzxNuaWGqwubyUba0Z': 'G-Eazy', '2dTGHCFyCD8uj6tAM9q8ED': 'Christoph Andersson'}",83
424DkevE18QJazwlljiTD4,Le Monde - From Talk to Me,{'6jlwBcuB3gOuSR4Hb6MmVU': 'Richard Carter'},79
6IPwKM3fUUzlElbvKw2sKl,we fell in love in october,{'3uwAm6vQy7kWPS2bciKWx9': 'girl in red'},89
71BWZa1liIRyUiuJ3MB66o,I Know You,{'5szilpXHcwOqnyKLqGco5j': 'Faye Webster'},82
269XSeQhDrWEotMALJaACW,Amour plastique,"{'3rp4f58JlRHkk8hpdLCer1': 'Videoclub', '4ueh4hmRvt62k4BgP8dIS0': 'Adèle Castillon', '3bFokK6zCab3bPwSjktEVF': 'Mattyeux'}",78
3ZaEs1O8BG581qYPHpQ8d6,I Smoked Away My Brain (I'm God x Demons Mashup) (feat. Imogen Heap & Clams Casino),"{'13ubrt8QOOCPljQ2FL1Kca': 'A$AP Rocky', '6Xb4ezwoAQC4516kI89nWz': 'Imogen Heap', '5vSQUyT33qxr1xAX2Tkf3A': 'Clams Casino'}",81
4YQgOgIElFtEvwJQ9ArWL7,FΛSHION,{'7GtPtPbDC5CLNzSNxVpqaf': 'Britney Manson'},82
3xKsf9qdS1CyvXSMEid6g8,Pink + White,{'2h93pZq0e7k5yf4dywlkpM': 'Frank Ocean'},91
4rithk0wQbWsppbWiaFFgE,Self Esteem (featuring NLE Choppa),"{'4UrIphY7uGLwD0rRd6NIi9': 'Lambo4oe', '0ErzCpIMyLcjPiwT4elrtZ': 'NLE Choppa'}",73
1G0wK7X9GhKZEQw491GYgH,My Man Freestyle,{'4lH9Hfp5njYn6iDrOnNuWU': 'Adonis'},58
6EQLN1Fl8oy46k4FMwhxug,sins (let me in),{'1S82w4yw9TYIHZ889mPPaW': 'Kanii'},77
43MifzVnh8W3jJN0xqU9jR,Wasted Summers,{'496w0Fyed8J7IRzn5Ffb6x': 'juju<3'},81
75EIDyYc0excxUOzold15R,older sped up,{'5arKwJZEvT5uKq4o0JfqR4': 'Isabel LaRosa'},76
3sLTYBYs6lJsFK84t2X7wt,Bathroom,{'5nvWOyAkfNgVLKESq4fOj2': 'Montell Fish'},81
